Cliente,Avg Vigencia,#Recargas,$Recargas,Avg_Recargas,10,20,30,50,100,150,200,300,500,1000,sum_WA,sum_IG,sum_Otros,sum_SP,sum_FB,sum_TW,sum_MS,avg_WA,avg_IG,avg_Otros,avg_SP,avg_FB,avg_TW,avg_MS
AG00605,1,6,120,20,0,6,0,0,0,0,0,0,0,0,0,13835.48,1886978.2,0,0,19959.01,52628.54,0,6917.74,1886978.2,0,0,19959.01,26314.27
AG00606,1,9,180,20,0,9,0,0,0,0,0,0,0,0,0,20681.31,3774083.46,0,68396.7,39734.65,0,0,6893.77,1887041.73,0,34198.35,19867.325,0
AG00607,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,6684.65,0,0,0,0,0,0,6684.65,0,0,0,0,0
AG00608,1,12,240,20,0,12,0,0,0,0,0,0,0,0,43335.99,13589.5,1886970.63,16897.01,68341.36,39757.25,26285.87,43335.99,6794.75,1886970.63,5632.336667,34170.68,19878.625,26285.87
AG00609,1,8,160,20,0,8,0,0,0,0,0,0,0,0,43340.13,0,3774321.83,6087.74,33474.51,19795.65,52920.19,43340.13,0,1887160.915,6087.74,33474.51,19795.65,26460.095
AG00610,1,11,220,20,0,11,0,0,0,0,0,0,0,0,43334.01,20583.26,1887393.25,17502.06,0,39535.37,26494.69,43334.01,6861.086667,1887393.25,5834.02,0,19767.685,26494.69
AG00611,1,12,240,20,0,12,0,0,0,0,0,0,0,0,86674.74,20295.4,5661571.54,5963.69,0,0,79441.55,43337.37,6765.133333,1887190.513,5963.69,0,0,26480.51667
AG00612,1,12,240,20,0,12,0,0,0,0,0,0,0,0,130021.32,6914.89,1887193.93,19449.93,135076.64,0,0,43340.44,6914.89,1887193.93,6483.31,33769.16,0,0
AG00613,1,8,160,20,0,8,0,0,0,0,0,0,0,0,43335.65,6900.62,1886839.99,5871.7,0,19699.04,79696.61,43335.65,6900.62,1886839.99,5871.7,0,19699.04,26565.53667
AG00614,1,6,120,20,0,6,0,0,0,0,0,0,0,0,0,6707.75,1886978.32,11950.09,0,19840.88,26304.7,0,6707.75,1886978.32,5975.045,0,19840.88,26304.7
AG00615,1,6,120,20,0,6,0,0,0,0,0,0,0,0,0,6675.85,0,11254.86,68304.72,19822.01,0,0,6675.85,0,5627.43,34152.36,19822.01,0
AG00616,1,9,180,20,0,9,0,0,0,0,0,0,0,0,130018.93,0,0,0,69234.18,39644.46,52724.14,43339.64333,0,0,0,34617.09,19822.23,26362.07
AG00617,1,6,120,20,0,6,0,0,0,0,0,0,0,0,0,6960.17,1887435.19,11332.19,0,19668.12,26221.08,0,6960.17,1887435.19,5666.095,0,19668.12,26221.08
AG00618,1,9,180,20,0,9,0,0,0,0,0,0,0,0,43335.34,26955.02,1887271.59,0,34822.17,19718.04,26470.99,43335.34,6738.755,1887271.59,0,34822.17,19718.04,26470.99
AG00619,1,11,220,20,0,11,0,0,0,0,0,0,0,0,130009.42,6937.97,3774234.67,5705.54,67706.62,19777.85,26389.14,43336.47333,6937.97,1887117.335,5705.54,33853.31,19777.85,26389.14
AG00620,1,6,120,20,0,6,0,0,0,0,0,0,0,0,0,20301.05,0,0,33730.47,19678,26458.67,0,6767.016667,0,0,33730.47,19678,26458.67
AG00621,1,6,120,20,0,6,0,0,0,0,0,0,0,0,43336.87,6775.8,1886894.78,5835.97,33690.1,0,26297.67,43336.87,6775.8,1886894.78,5835.97,33690.1,0,26297.67
AG00622,1,9,180,20,0,9,0,0,0,0,0,0,0,0,130013.9,13733.16,1887318.8,0,34300.07,39755.72,0,43337.96667,6866.58,1887318.8,0,34300.07,19877.86,0
AG00623,1,8,160,20,0,8,0,0,0,0,0,0,0,0,0,6938.33,1887019.02,5966.72,67478.48,39625.59,26255.37,0,6938.33,1887019.02,5966.72,33739.24,19812.795,26255.37
AG00624,1,9,180,20,0,9,0,0,0,0,0,0,0,0,130012.4,6903.5,1886939.43,0,34041.03,39702.9,26438.98,43337.46667,6903.5,1886939.43,0,34041.03,19851.45,26438.98
AG00625,1,7,140,20,0,7,0,0,0,0,0,0,0,0,0,6874.06,1886954.75,6393.42,0,19768.76,79445.44,0,6874.06,1886954.75,6393.42,0,19768.76,26481.81333
AG00626,1,6,120,20,0,6,0,0,0,0,0,0,0,0,86675.68,6925.05,0,11873.26,0,19794.12,0,43337.84,6925.05,0,5936.63,0,19794.12,0
AG00627,1,10,200,20,0,10,0,0,0,0,0,0,0,0,216695.08,20660.55,1887091.3,0,0,0,26260.14,43339.016,6886.85,1887091.3,0,0,0,26260.14
AG00628,1,6,120,20,0,6,0,0,0,0,0,0,0,0,43341.12,6891.56,0,10931.96,0,19984.96,26322.97,43341.12,6891.56,0,5465.98,0,19984.96,26322.97
AG00629,1,3,60,20,0,3,0,0,0,0,0,0,0,0,86675.79,0,0,0,33464.07,0,0,43337.895,0,0,0,33464.07,0,0
AG00630,1,5,100,20,0,5,0,0,0,0,0,0,0,0,86680.94,0,1887294.07,0,0,0,52658.2,43340.47,0,1887294.07,0,0,0,26329.1
AG00631,1,4,80,20,0,4,0,0,0,0,0,0,0,0,0,13704.19,1886833.02,0,0,19706.91,0,0,6852.095,1886833.02,0,0,19706.91,0
AG00632,1,11,220,20,0,11,0,0,0,0,0,0,0,0,0,0,9435642.69,6625.1,33993.21,19860.9,79133.07,0,0,1887128.538,6625.1,33993.21,19860.9,26377.69
AG00633,1,15,300,20,0,15,0,0,0,0,0,0,0,0,173357.2,20408.89,5660928.09,0,33850.67,19856.33,79020.97,43339.3,6802.963333,1886976.03,0,33850.67,19856.33,26340.32333
AG00634,1,6,120,20,0,6,0,0,0,0,0,0,0,0,43335.89,6697.87,0,17854.46,33802.04,0,0,43335.89,6697.87,0,5951.486667,33802.04,0,0
AG00635,1,9,180,20,0,9,0,0,0,0,0,0,0,0,43337.07,6932.59,1886858.1,11853.09,0,59309.09,26232.75,43337.07,6932.59,1886858.1,5926.545,0,19769.69667,26232.75
AH00001,1,11,180,16.36363636,4,7,0,0,0,0,0,0,0,0,86677.9,3440.49,4054014.76,2926.45,68226.92,0,78903.44,43338.95,3440.49,2027007.38,2926.45,34113.46,0,26301.14667
AH00002,1,10,170,17,3,7,0,0,0,0,0,0,0,0,43340.83,3437.35,4053745.82,3226.48,67038.93,19701.08,52766.87,43340.83,3437.35,2026872.91,3226.48,33519.465,19701.08,26383.435
AH00003,1,11,170,15.45454545,5,6,0,0,0,0,0,0,0,0,86672.64,10300.04,4054115.46,0,33714.32,19826.97,53194.98,43336.32,3433.346667,2027057.73,0,33714.32,19826.97,26597.49
AH00004,1,8,140,17.5,2,6,0,0,0,0,0,0,0,0,86675.79,0,4053671.23,0,33876.61,39681.86,26452.03,43337.895,0,2026835.615,0,33876.61,19840.93,26452.03
AH00005,1,8,120,15,4,4,0,0,0,0,0,0,0,0,0,10170.31,4053750.02,5918.22,0,19888.88,0,0,3390.103333,2026875.01,2959.11,0,19888.88,0
AH00006,1,13,210,16.15384615,5,8,0,0,0,0,0,0,0,0,86676.99,3440.03,2026902.1,9192.61,0,59728.22,79361.31,43338.495,3440.03,2026902.1,3064.203333,0,19909.40667,26453.77
AH00007,1,4,50,12.5,3,1,0,0,0,0,0,0,0,0,43335.75,0,0,2625.68,0,39512.96,0,43335.75,0,0,2625.68,0,19756.48,0
AH00008,1,10,160,16,4,6,0,0,0,0,0,0,0,0,86678.55,3385.66,6080458.48,3028.77,68996.57,19864.61,0,43339.275,3385.66,2026819.493,3028.77,34498.285,19864.61,0
AH00009,1,9,130,14.44444444,5,4,0,0,0,0,0,0,0,0,43338.26,0,6080520.23,8789.62,34052.5,19863.16,0,43338.26,0,2026840.077,2929.873333,34052.5,19863.16,0
AH00010,1,14,190,13.57142857,9,5,0,0,0,0,0,0,0,0,86675.58,3444.99,4054158.59,5958.62,103521.72,39890.13,52666.82,43337.79,3444.99,2027079.295,2979.31,34507.24,19945.065,26333.41
AH00011,1,4,50,12.5,3,1,0,0,0,0,0,0,0,0,0,0,2027229.75,3137.66,0,19731.81,26333.33,0,0,2027229.75,3137.66,0,19731.81,26333.33
AH00012,1,5,100,20,0,5,0,0,0,0,0,0,0,0,43341.73,0,2026853.64,2649.22,0,0,53304.12,43341.73,0,2026853.64,2649.22,0,0,26652.06
AH00013,1,4,60,15,2,2,0,0,0,0,0,0,0,0,0,6890.96,0,6338.02,0,0,0,0,3445.48,0,3169.01,0,0,0
AH00014,1,9,120,13.33333333,6,3,0,0,0,0,0,0,0,0,86675.87,3351.79,2027014.08,5494.31,67928.83,19932.06,0,43337.935,3351.79,2027014.08,2747.155,33964.415,19932.06,0
AH00015,1,9,150,16.66666667,3,6,0,0,0,0,0,0,0,0,43336.39,0,2027056.15,6045.1,34519.87,19934.01,79397.52,43336.39,0,2027056.15,3022.55,34519.87,19934.01,26465.84
AH00016,1,10,130,13,7,3,0,0,0,0,0,0,0,0,43335.12,10172.85,2027233.74,6276.23,0,39594.52,26236.93,43335.12,3390.95,2027233.74,3138.115,0,19797.26,26236.93
AH00017,1,3,50,16.66666667,1,2,0,0,0,0,0,0,0,0,43336.13,0,2027221.4,0,0,19723.2,0,43336.13,0,2027221.4,0,0,19723.2,0
AH00018,1,12,210,17.5,3,9,0,0,0,0,0,0,0,0,43334.98,6903.51,6081005.12,5833.71,34906.2,0,79360.1,43334.98,3451.755,2027001.707,2916.855,34906.2,0,26453.36667
AH00019,1,7,100,14.28571429,4,3,0,0,0,0,0,0,0,0,43337.03,0,4054024.53,5865.76,0,19676.63,26666.86,43337.03,0,2027012.265,2932.88,0,19676.63,26666.86
AH00020,1,11,170,15.45454545,5,6,0,0,0,0,0,0,0,0,43339.64,0,0,5958.79,34180.48,39759.58,132013.96,43339.64,0,0,2979.395,34180.48,19879.79,26402.792
AH00021,1,11,140,12.72727273,8,3,0,0,0,0,0,0,0,0,43335.17,13580.29,0,6129.82,33795.06,19907.21,52509.98,43335.17,3395.0725,0,3064.91,33795.06,19907.21,26254.99
AH00022,1,10,140,14,6,4,0,0,0,0,0,0,0,0,130017.59,13739.91,0,2682.27,34285.93,0,26639.62,43339.19667,3434.9775,0,2682.27,34285.93,0,26639.62
AH00023,1,9,150,16.66666667,3,6,0,0,0,0,0,0,0,0,43334.85,10288.92,4053625.85,0,34048.79,19731.34,26446.19,43334.85,3429.64,2026812.925,0,34048.79,19731.34,26446.19
AH00024,1,10,140,14,6,4,0,0,0,0,0,0,0,0,43341.96,3343.21,4053802.26,2659.01,33751.5,59429.38,26585.59,43341.96,3343.21,2026901.13,2659.01,33751.5,19809.79333,26585.59
AH00025,1,8,80,10,8,0,0,0,0,0,0,0,0,0,43339.95,3456.11,2026991.96,6471.97,101723.27,0,0,43339.95,3456.11,2026991.96,3235.985,33907.75667,0,0
AH00026,1,8,120,15,4,4,0,0,0,0,0,0,0,0,0,10253.65,4054058.86,3092.45,33641.16,19761.58,0,0,3417.883333,2027029.43,3092.45,33641.16,19761.58,0
AH00027,1,9,130,14.44444444,5,4,0,0,0,0,0,0,0,0,86673.85,3352.14,2026799.88,3107.12,34690.04,19996.54,52877.61,43336.925,3352.14,2026799.88,3107.12,34690.04,19996.54,26438.805
AH00028,1,7,110,15.71428571,3,4,0,0,0,0,0,0,0,0,43339.67,0,4053755.33,2988.71,0,39778.47,26226.01,43339.67,0,2026877.665,2988.71,0,19889.235,26226.01
AH00029,1,9,120,13.33333333,6,3,0,0,0,0,0,0,0,0,43336.24,3408.45,4053591.1,3067.06,34749.39,39562.22,26325.7,43336.24,3408.45,2026795.55,3067.06,34749.39,19781.11,26325.7
AH00030,1,5,70,14,3,2,0,0,0,0,0,0,0,0,43337.98,3468.12,0,0,33937.68,0,52882.96,43337.98,3468.12,0,0,33937.68,0,26441.48
AH00031,1,4,60,15,2,2,0,0,0,0,0,0,0,0,43338.34,3384.09,0,0,33353.51,19664.97,0,43338.34,3384.09,0,0,33353.51,19664.97,0
AH00032,1,8,130,16.25,3,5,0,0,0,0,0,0,0,0,43339.41,3440.7,4053817.67,6117.69,0,19725.35,26481.54,43339.41,3440.7,2026908.835,3058.845,0,19725.35,26481.54
AH00033,1,9,140,15.55555556,4,5,0,0,0,0,0,0,0,0,86673.93,0,0,8566.06,68385.35,19672.84,26447.08,43336.965,0,0,2855.353333,34192.675,19672.84,26447.08
AH00034,1,8,110,13.75,5,3,0,0,0,0,0,0,0,0,0,3418.49,4053989.07,3328.61,68686.18,19845.01,26386.9,0,3418.49,2026994.535,3328.61,34343.09,19845.01,26386.9
AH00035,1,6,90,15,3,3,0,0,0,0,0,0,0,0,86672.91,3385.78,2027013.5,0,0,0,52907.14,43336.455,3385.78,2027013.5,0,0,0,26453.57
AH00036,1,11,190,17.27272727,3,8,0,0,0,0,0,0,0,0,43335,10104.38,4053728.89,11697.79,34054.16,0,0,43335,3368.126667,2026864.445,2924.4475,34054.16,0,0
AH00037,1,10,170,17,3,7,0,0,0,0,0,0,0,0,86672.39,3353.07,6081397.54,2723.92,102808.91,0,0,43336.195,3353.07,2027132.513,2723.92,34269.63667,0,0
AH00038,1,10,160,16,4,6,0,0,0,0,0,0,0,0,0,3411.48,4053675.45,2964.64,136781.12,19982.77,26308.13,0,3411.48,2026837.725,2964.64,34195.28,19982.77,26308.13
AH00039,1,6,90,15,3,3,0,0,0,0,0,0,0,0,43337,6764.15,0,2732.77,34591.64,19932.66,0,43337,3382.075,0,2732.77,34591.64,19932.66,0
AH00040,1,10,140,14,6,4,0,0,0,0,0,0,0,0,86676.53,6799.34,2026694.09,0,34562.46,39435.3,53030.88,43338.265,3399.67,2026694.09,0,34562.46,19717.65,26515.44
AH00041,1,7,110,15.71428571,3,4,0,0,0,0,0,0,0,0,86675.02,3412.4,2026695.02,0,0,59325.6,0,43337.51,3412.4,2026695.02,0,0,19775.2,0
AH00042,1,8,110,13.75,5,3,0,0,0,0,0,0,0,0,86673.76,3477.98,0,0,34624.08,0,105354.42,43336.88,3477.98,0,0,34624.08,0,26338.605
AH00043,1,7,120,17.14285714,2,5,0,0,0,0,0,0,0,0,43339.01,6970.29,2026971.78,0,34389.08,39486.16,0,43339.01,3485.145,2026971.78,0,34389.08,19743.08,0
AH00044,1,9,130,14.44444444,5,4,0,0,0,0,0,0,0,0,130019.96,6696.59,2027021.38,6108.68,34363.76,0,0,43339.98667,3348.295,2027021.38,3054.34,34363.76,0,0
AH00045,1,5,70,14,3,2,0,0,0,0,0,0,0,0,43334.2,0,2027129.65,0,0,0,79318.22,43334.2,0,2027129.65,0,0,0,26439.40667
AH00046,1,4,80,20,0,4,0,0,0,0,0,0,0,0,0,3473,2026696.15,3213.13,0,19948.47,0,0,3473,2026696.15,3213.13,0,19948.47,0
AH00047,1,9,120,13.33333333,6,3,0,0,0,0,0,0,0,0,43338.52,3456.79,0,11928.98,34697.73,39479.96,0,43338.52,3456.79,0,2982.245,34697.73,19739.98,0
AH00048,1,6,90,15,3,3,0,0,0,0,0,0,0,0,43335.02,0,4053778.45,0,33505.87,19989.32,26475.52,43335.02,0,2026889.225,0,33505.87,19989.32,26475.52
AH00049,1,6,100,16.66666667,2,4,0,0,0,0,0,0,0,0,43335,3345.18,4054148.56,0,0,0,53100.14,43335,3345.18,2027074.28,0,0,0,26550.07
AH00050,1,5,90,18,1,4,0,0,0,0,0,0,0,0,0,0,0,2912.12,33699.13,19719.66,53197.9,0,0,0,2912.12,33699.13,19719.66,26598.95
AH00051,1,6,100,16.66666667,2,4,0,0,0,0,0,0,0,0,86670.62,0,0,3275.24,0,19885.63,52596.95,43335.31,0,0,3275.24,0,19885.63,26298.475
AH00052,1,6,90,15,3,3,0,0,0,0,0,0,0,0,43338.02,0,0,2746.12,33478.18,39597.94,26363.18,43338.02,0,0,2746.12,33478.18,19798.97,26363.18
AH00053,1,6,100,16.66666667,2,4,0,0,0,0,0,0,0,0,0,0,2026784.09,0,33941.92,39375.12,52642.3,0,0,2026784.09,0,33941.92,19687.56,26321.15
AH00054,1,8,120,15,4,4,0,0,0,0,0,0,0,0,0,3470.68,4054055.76,0,136420.7,0,26498.56,0,3470.68,2027027.88,0,34105.175,0,26498.56
AH00055,1,7,120,17.14285714,2,5,0,0,0,0,0,0,0,0,43340,3493.64,2027181.99,0,34795.23,19938.29,52913.94,43340,3493.64,2027181.99,0,34795.23,19938.29,26456.97
AH00056,1,20,320,16,8,12,0,0,0,0,0,0,0,0,173358.39,3345.85,4054226.1,15827.69,103438.49,59392.04,52940.27,43339.5975,3345.85,2027113.05,3165.538,34479.49667,19797.34667,26470.135
AH00057,1,6,80,13.33333333,4,2,0,0,0,0,0,0,0,0,43334.11,0,2027041.08,6197.61,0,19851.53,26248.55,43334.11,0,2027041.08,3098.805,0,19851.53,26248.55
AH00058,1,7,100,14.28571429,4,3,0,0,0,0,0,0,0,0,0,3467.99,0,0,67740.69,39944.85,52610.78,0,3467.99,0,0,33870.345,19972.425,26305.39
AH00059,1,11,160,14.54545455,6,5,0,0,0,0,0,0,0,0,86671.62,3392.65,6081105.91,0,103078.22,0,52726.7,43335.81,3392.65,2027035.303,0,34359.40667,0,26363.35
AH00060,1,7,100,14.28571429,4,3,0,0,0,0,0,0,0,0,43338.54,6760.15,2027108.13,0,33369.02,19731.75,26433.06,43338.54,3380.075,2027108.13,0,33369.02,19731.75,26433.06
AH00061,1,9,130,14.44444444,5,4,0,0,0,0,0,0,0,0,86675.77,3459.22,4053833.04,2741.92,0,19925.1,53009.19,43337.885,3459.22,2026916.52,2741.92,0,19925.1,26504.595
AH00062,1,7,90,12.85714286,5,2,0,0,0,0,0,0,0,0,86678.2,0,6081487.28,2774.27,34180.99,0,0,43339.1,0,2027162.427,2774.27,34180.99,0,0
AH00063,1,10,170,17,3,7,0,0,0,0,0,0,0,0,43341.09,3356.38,0,6282.16,138042.94,19739.9,26484.93,43341.09,3356.38,0,3141.08,34510.735,19739.9,26484.93
AH00064,1,7,110,15.71428571,3,4,0,0,0,0,0,0,0,0,43336.52,10201.92,4053899,0,33787.89,0,0,43336.52,3400.64,2026949.5,0,33787.89,0,0
AH00065,1,6,80,13.33333333,4,2,0,0,0,0,0,0,0,0,0,0,4054172.67,2996.24,33709.71,19766.54,26373.94,0,0,2027086.335,2996.24,33709.71,19766.54,26373.94
AH00066,1,11,150,13.63636364,7,4,0,0,0,0,0,0,0,0,0,6814.91,4053637.17,0,33512.64,99145.63,26248.59,0,3407.455,2026818.585,0,33512.64,19829.126,26248.59
AH00067,1,6,90,15,3,3,0,0,0,0,0,0,0,0,43340.32,6746.19,0,0,68064.79,0,26333.8,43340.32,3373.095,0,0,34032.395,0,26333.8
AH00068,1,5,70,14,3,2,0,0,0,0,0,0,0,0,43339.3,0,2026951.95,5425.38,33836.72,0,0,43339.3,0,2026951.95,2712.69,33836.72,0,0
AH00069,1,9,150,16.66666667,3,6,0,0,0,0,0,0,0,0,43337.04,3344.29,2026930.61,5919.34,69184.99,19850.14,26579.43,43337.04,3344.29,2026930.61,2959.67,34592.495,19850.14,26579.43
AH00070,1,12,180,15,6,6,0,0,0,0,0,0,0,0,43336.86,13722.97,6081056.58,2985.63,0,59396.6,0,43336.86,3430.7425,2027018.86,2985.63,0,19798.86667,0
AH00071,1,8,120,15,4,4,0,0,0,0,0,0,0,0,130011.28,3460.8,0,3161.23,102576.54,0,0,43337.09333,3460.8,0,3161.23,34192.18,0,0
AH00072,1,5,80,16,2,3,0,0,0,0,0,0,0,0,43338.67,6693.24,0,2940.58,0,0,26499.84,43338.67,3346.62,0,2940.58,0,0,26499.84
AH00073,1,17,270,15.88235294,7,10,0,0,0,0,0,0,0,0,43335.53,20331.73,4053593.92,3194.95,69087.83,19913.15,105790.39,43335.53,3388.621667,2026796.96,3194.95,34543.915,19913.15,26447.5975
AH00074,1,4,50,12.5,3,1,0,0,0,0,0,0,0,0,0,3389.24,0,3278.38,0,19837.27,26471.78,0,3389.24,0,3278.38,0,19837.27,26471.78
AH00075,1,8,130,16.25,3,5,0,0,0,0,0,0,0,0,43338.33,6766.98,0,3098.42,0,59592.61,26423.11,43338.33,3383.49,0,3098.42,0,19864.20333,26423.11
AH00076,1,14,230,16.42857143,5,9,0,0,0,0,0,0,0,0,86679.29,3423.3,0,6208.99,100766.36,39405.1,105716.25,43339.645,3423.3,0,3104.495,33588.78667,19702.55,26429.0625
AH00077,1,10,170,17,3,7,0,0,0,0,0,0,0,0,130009.5,0,2027131.04,2883.37,68163.26,19945.19,52793.58,43336.5,0,2027131.04,2883.37,34081.63,19945.19,26396.79
AH00078,1,13,250,19.23076923,1,12,0,0,0,0,0,0,0,0,0,3401.07,2027041.89,5910.28,138409,79253.42,26533.48,0,3401.07,2027041.89,2955.14,34602.25,19813.355,26533.48
AH00079,1,11,170,15.45454545,5,6,0,0,0,0,0,0,0,0,43335.98,6772.73,2026755.81,6319.67,67004.37,19676.81,52983.53,43335.98,3386.365,2026755.81,3159.835,33502.185,19676.81,26491.765
AH00080,1,12,170,14.16666667,7,5,0,0,0,0,0,0,0,0,43340.78,0,4053507.59,3203.39,101280.65,59521.24,52961.92,43340.78,0,2026753.795,3203.39,33760.21667,19840.41333,26480.96
AH00081,1,3,50,16.66666667,1,2,0,0,0,0,0,0,0,0,0,0,0,5858.56,0,0,26233.82,0,0,0,2929.28,0,0,26233.82
AH00082,1,11,150,13.63636364,7,4,0,0,0,0,0,0,0,0,130015.54,6889.79,0,3150.91,33890.12,19679.18,79269.6,43338.51333,3444.895,0,3150.91,33890.12,19679.18,26423.2
AH00083,1,10,130,13,7,3,0,0,0,0,0,0,0,0,43334.56,3415.3,6081029.47,5734.11,34132.65,39352.97,0,43334.56,3415.3,2027009.823,2867.055,34132.65,19676.485,0
AH00084,1,5,80,16,2,3,0,0,0,0,0,0,0,0,43338.64,6850.21,0,3144.01,0,19703.12,0,43338.64,3425.105,0,3144.01,0,19703.12,0
AH00085,1,8,140,17.5,2,6,0,0,0,0,0,0,0,0,0,0,2026861.61,9068.34,67012.91,0,52994.91,0,0,2026861.61,3022.78,33506.455,0,26497.455
AH00086,1,3,60,20,0,3,0,0,0,0,0,0,0,0,43337.98,3483.34,0,0,34418.2,0,0,43337.98,3483.34,0,0,34418.2,0,0
AH00087,1,11,170,15.45454545,5,6,0,0,0,0,0,0,0,0,86671.69,0,6080670.2,0,103560.89,19773.82,52769.17,43335.845,0,2026890.067,0,34520.29667,19773.82,26384.585
AH00088,1,11,170,15.45454545,5,6,0,0,0,0,0,0,0,0,216687.86,3345.5,4053990.75,2740.34,0,19709.02,26570.22,43337.572,3345.5,2026995.375,2740.34,0,19709.02,26570.22
AH00089,1,11,170,15.45454545,5,6,0,0,0,0,0,0,0,0,0,6798.78,2026869.33,3107.81,102887.2,19927.23,79299.67,0,3399.39,2026869.33,3107.81,34295.73333,19927.23,26433.22333
AH00090,1,4,40,10,4,0,0,0,0,0,0,0,0,0,0,0,2027177.64,2703.12,0,39673.46,0,0,0,2027177.64,2703.12,0,19836.73,0
AH00091,1,7,100,14.28571429,4,3,0,0,0,0,0,0,0,0,173355.01,0,0,2979.33,34622.97,19899.1,0,43338.7525,0,0,2979.33,34622.97,19899.1,0
AH00092,1,11,140,12.72727273,8,3,0,0,0,0,0,0,0,0,173351.6,0,2026941.35,2670.18,68200.84,19969.11,53224.45,43337.9,0,2026941.35,2670.18,34100.42,19969.11,26612.225
AH00093,1,7,110,15.71428571,3,4,0,0,0,0,0,0,0,0,43335.63,10339,0,3109.04,0,19881.8,26368.28,43335.63,3446.333333,0,3109.04,0,19881.8,26368.28
AH00094,1,15,240,16,6,9,0,0,0,0,0,0,0,0,173348.42,0,8107983.16,0,137106.29,19667.09,53187.75,43337.105,0,2026995.79,0,34276.5725,19667.09,26593.875
AH00095,1,11,160,14.54545455,6,5,0,0,0,0,0,0,0,0,43335.28,0,2027086.27,3180.99,68747.55,79101.25,52932.53,43335.28,0,2027086.27,3180.99,34373.775,19775.3125,26466.265
AH00096,1,7,90,12.85714286,5,2,0,0,0,0,0,0,0,0,0,3490.12,2026863.47,0,0,19703.86,106163.49,0,3490.12,2026863.47,0,0,19703.86,26540.8725
AH00097,1,5,60,12,4,1,0,0,0,0,0,0,0,0,0,3423.32,0,3143.55,0,0,79529.76,0,3423.32,0,3143.55,0,0,26509.92
AH00098,1,10,140,14,6,4,0,0,0,0,0,0,0,0,0,13806.16,6081005.74,3022.96,0,0,52840.62,0,3451.54,2027001.913,3022.96,0,0,26420.31
AH00099,1,5,70,14,3,2,0,0,0,0,0,0,0,0,0,0,2027238.61,3245.83,67109.73,0,26481.12,0,0,2027238.61,3245.83,33554.865,0,26481.12
AH00100,1,7,110,15.71428571,3,4,0,0,0,0,0,0,0,0,86671.3,0,2027111.01,6243.95,0,19813.52,26547.92,43335.65,0,2027111.01,3121.975,0,19813.52,26547.92
AH00101,1,6,90,15,3,3,0,0,0,0,0,0,0,0,43341.66,3435.12,2026963.59,3303.92,0,39741.48,0,43341.66,3435.12,2026963.59,3303.92,0,19870.74,0
AH00102,1,15,230,15.33333333,7,8,0,0,0,0,0,0,0,0,86681.34,10296.54,6080188.11,5642.42,34618.82,39548.2,52496.29,43340.67,3432.18,2026729.37,2821.21,34618.82,19774.1,26248.145
AH00103,1,11,140,12.72727273,8,3,0,0,0,0,0,0,0,0,43338.8,6823.2,0,8804.19,66882.9,19689.37,52849.89,43338.8,3411.6,0,2934.73,33441.45,19689.37,26424.945
AH00104,1,9,150,16.66666667,3,6,0,0,0,0,0,0,0,0,43334.13,3434.25,2026966.8,3177.37,0,59710.77,52844.12,43334.13,3434.25,2026966.8,3177.37,0,19903.59,26422.06
AH00105,1,9,140,15.55555556,4,5,0,0,0,0,0,0,0,0,86674.23,0,2026945.46,5640.88,67750.05,19712.87,26317.84,43337.115,0,2026945.46,2820.44,33875.025,19712.87,26317.84
AH00106,1,13,200,15.38461538,6,7,0,0,0,0,0,0,0,0,0,3394.35,2026772.71,9090.24,204620.75,19985.72,26652.75,0,3394.35,2026772.71,3030.08,34103.45833,19985.72,26652.75
AH00107,1,6,90,15,3,3,0,0,0,0,0,0,0,0,0,10305.5,2026979.3,0,0,0,52712.67,0,3435.166667,2026979.3,0,0,0,26356.335
AH00108,1,13,200,15.38461538,6,7,0,0,0,0,0,0,0,0,0,13857.12,6080352.23,3255.4,33782.38,39621,53094.63,0,3464.28,2026784.077,3255.4,33782.38,19810.5,26547.315
AH00109,1,8,120,15,4,4,0,0,0,0,0,0,0,0,43340.11,6860.52,2026858.19,0,101671.45,0,26359.5,43340.11,3430.26,2026858.19,0,33890.48333,0,26359.5
AH00110,1,11,170,15.45454545,5,6,0,0,0,0,0,0,0,0,43335.05,3370.11,2026888.18,3075.05,33920.13,59528.54,78729.73,43335.05,3370.11,2026888.18,3075.05,33920.13,19842.84667,26243.24333
AH00111,1,10,160,16,4,6,0,0,0,0,0,0,0,0,43335,6964.79,0,15304.14,0,39707.35,0,43335,3482.395,0,3060.828,0,19853.675,0
AH00112,1,7,90,12.85714286,5,2,0,0,0,0,0,0,0,0,0,6948.24,4053482.87,0,0,59696.13,0,0,3474.12,2026741.435,0,0,19898.71,0
AH00113,1,8,110,13.75,5,3,0,0,0,0,0,0,0,0,0,3383.57,0,3293.79,67923.68,19665.56,79665.55,0,3383.57,0,3293.79,33961.84,19665.56,26555.18333
AH00114,1,6,90,15,3,3,0,0,0,0,0,0,0,0,0,3450.13,0,9361.13,0,39863.08,0,0,3450.13,0,3120.376667,0,19931.54,0
AH00115,1,10,150,15,5,5,0,0,0,0,0,0,0,0,0,3494.67,6081436.97,2691.72,68010.07,59592.29,0,0,3494.67,2027145.657,2691.72,34005.035,19864.09667,0
AH00116,1,7,110,15.71428571,3,4,0,0,0,0,0,0,0,0,0,0,4053856.34,5554.16,0,39689.78,26437.31,0,0,2026928.17,2777.08,0,19844.89,26437.31
